"Country";"item_date_published";"num.newspaper";"num.feeds";"av.sents";"num.news"
"810";"Liechtenstein";2020-03-09;3;20;-0.0116174734356553;120
"811";"Liechtenstein";2020-03-10;3;18;0.0335263835263835;130
"812";"Liechtenstein";2020-03-11;3;20;-0.0909490637814337;173
"813";"Liechtenstein";2020-03-12;3;20;-0.00466557775264899;192
"814";"Liechtenstein";2020-03-13;3;20;-0.0237253168287651;165
"815";"Liechtenstein";2020-03-14;3;20;-0.0110875706214689;102
"816";"Liechtenstein";2020-03-15;3;22;0.0508953306421661;108
"817";"Liechtenstein";2020-03-16;3;18;-0.0324258099018482;151
"818";"Liechtenstein";2020-03-17;3;18;-0.00374571664894246;134
"819";"Liechtenstein";2020-03-18;3;21;-0.0388083392561005;149
"820";"Liechtenstein";2020-03-19;3;19;-0.00648284796012069;152
"821";"Liechtenstein";2020-03-20;3;20;-0.00701491660793986;151
"822";"Liechtenstein";2020-03-21;3;20;-0.0181391814204314;88
"823";"Liechtenstein";2020-03-22;3;19;-0.0885610766045549;58
"824";"Liechtenstein";2020-03-23;3;20;-0.0217348927875244;132
"825";"Liechtenstein";2020-03-24;3;22;0.0094013325494807;151
"826";"Liechtenstein";2020-03-25;3;20;-0.0422427871529668;151
"827";"Liechtenstein";2020-03-26;3;20;0.0362139775932879;165
"828";"Liechtenstein";2020-03-27;3;20;0.0447815704452873;152
"829";"Liechtenstein";2020-03-28;3;17;-0.0291703115537312;84
"830";"Liechtenstein";2020-03-29;3;18;-0.0182674199623352;77
"831";"Liechtenstein";2020-03-30;3;18;0.0268922305764411;141
"832";"Liechtenstein";2020-03-31;3;18;-0.0257551766197299;161
"833";"Liechtenstein";2020-04-01;3;20;0.0143964688212476;175
"834";"Liechtenstein";2020-04-02;3;22;-0.00772682178932179;169
"835";"Liechtenstein";2020-04-03;3;22;0.0270668399700658;193
"836";"Liechtenstein";2020-04-04;3;20;-0.0428741193447076;97
"837";"Liechtenstein";2020-04-05;3;22;-0.00963174603174603;115
"838";"Liechtenstein";2020-04-06;3;20;0.0215861954537913;129
"839";"Liechtenstein";2020-04-07;3;18;-0.0544023649728348;143
"840";"Liechtenstein";2020-04-08;3;18;0.0210873399279196;191
"841";"Liechtenstein";2020-04-09;3;18;0.0580244586840893;171
"842";"Liechtenstein";2020-04-10;3;20;0.0370558375634518;96
"843";"Liechtenstein";2020-04-11;3;20;0.0144584258573896;84
"844";"Liechtenstein";2020-04-12;3;18;-0.0395484015202325;93
"845";"Liechtenstein";2020-04-13;3;19;-0.0742803588164413;90
"846";"Liechtenstein";2020-04-14;3;19;0.0457282913165266;154
"847";"Liechtenstein";2020-04-15;3;20;0.0591378273467826;143
"848";"Liechtenstein";2020-04-16;3;22;0.0586495204142263;159
"849";"Liechtenstein";2020-04-17;3;20;-0.0337737127371274;157
"850";"Liechtenstein";2020-04-18;3;18;0.000583566760037349;101
"851";"Liechtenstein";2020-04-19;3;20;-0.0673426150121065;125
"852";"Liechtenstein";2020-04-20;3;20;-0.0195540156361052;130
"853";"Liechtenstein";2020-04-21;3;20;0.0116945950279284;147
"854";"Liechtenstein";2020-04-22;3;19;-0.00133301791717633;169
"855";"Liechtenstein";2020-04-23;3;20;-0.0294827264239029;183
"856";"Liechtenstein";2020-04-24;3;20;0.0412271336038152;181
"857";"Liechtenstein";2020-04-25;3;18;0.0613378684807256;79
"858";"Liechtenstein";2020-04-26;3;21;-0.0107282913165266;73
"859";"Liechtenstein";2020-04-27;3;20;-0.00274351947013817;123
"860";"Liechtenstein";2020-04-28;3;22;0.0552731784537714;165
"861";"Liechtenstein";2020-04-29;3;20;0.0052081545473616;204
"862";"Liechtenstein";2020-04-30;3;22;-0.0033807967631497;175
"863";"Liechtenstein";2020-05-01;3;22;-0.0124298266421554;122
"864";"Liechtenstein";2020-05-02;3;19;-0.00451559934318555;93
"865";"Liechtenstein";2020-05-03;3;19;-0.0796149323927102;76
"866";"Liechtenstein";2020-05-04;3;22;-0.00585858585858586;152
"867";"Liechtenstein";2020-05-05;3;22;0.0145268233875829;212
"868";"Liechtenstein";2020-05-06;3;20;-0.000755467375579107;149
"869";"Liechtenstein";2020-05-07;3;18;0.0189224234294657;161
"870";"Liechtenstein";2020-05-08;3;20;0.0434266501989845;157
"871";"Liechtenstein";2020-05-09;3;20;-0.0410634208840487;98
"872";"Liechtenstein";2020-05-10;3;17;-0.00885012919896641;70
"873";"Liechtenstein";2020-05-11;3;20;-0.00687213660974594;141
"874";"Liechtenstein";2020-05-12;3;20;0.00534851621808144;126
"875";"Liechtenstein";2020-05-13;3;20;0.0325955734406439;165
"876";"Liechtenstein";2020-05-14;3;20;-0.00180639789441745;180
"877";"Liechtenstein";2020-05-15;3;20;-0.00487461256692026;157
"878";"Liechtenstein";2020-05-16;3;20;0.00808129230948023;60
"879";"Liechtenstein";2020-05-17;3;20;-0.0114401858304297;91
"880";"Liechtenstein";2020-05-18;3;20;0.0135213462248346;147
"881";"Liechtenstein";2020-05-19;3;20;0.0250026106934002;138
"882";"Liechtenstein";2020-05-20;3;20;0.0201726844583987;156
"883";"Liechtenstein";2020-05-21;3;19;-0.0648619957537155;69
"884";"Liechtenstein";2020-05-22;3;19;0.0132223548658089;161
"885";"Liechtenstein";2020-05-23;3;18;-0.0861592111592112;93
"886";"Liechtenstein";2020-05-24;3;16;-0.0691278758694489;59
"887";"Liechtenstein";2020-05-25;3;19;-0.0196581196581197;106
"888";"Liechtenstein";2020-05-26;3;19;-0.0356171039844509;121
"889";"Liechtenstein";2020-05-27;3;20;-0.0353637028433776;171
"890";"Liechtenstein";2020-05-28;3;22;-0.0547510328332246;173
"891";"Liechtenstein";2020-05-29;3;21;-0.0401424963924964;178
"892";"Liechtenstein";2020-05-30;3;18;-0.0260063319764812;81
"893";"Liechtenstein";2020-05-31;3;19;-0.0441224290965224;81
"894";"Liechtenstein";2020-06-01;3;19;-0.106216931216931;89
"895";"Liechtenstein";2020-06-02;3;20;-0.0199892324593995;184
"896";"Liechtenstein";2020-06-03;3;19;0.0104360718646433;214
"897";"Liechtenstein";2020-06-04;3;22;-0.0153523446415603;197
"898";"Liechtenstein";2020-06-05;3;21;-0.0358180708180708;147
"899";"Liechtenstein";2020-06-06;3;17;-0.0723621598040203;93
"900";"Liechtenstein";2020-06-07;3;18;-0.0433827394092295;68
"901";"Liechtenstein";2020-06-08;3;19;-0.003087148541694;158
"902";"Liechtenstein";2020-06-09;3;22;-0.00791422400493675;191
"903";"Liechtenstein";2020-06-10;3;22;0.0183381143622107;183
"904";"Liechtenstein";2020-06-11;3;22;-0.00366063738156761;254
"905";"Liechtenstein";2020-06-12;3;20;-0.0174164208456244;200
"906";"Liechtenstein";2020-06-13;3;18;-0.00464370145221209;83
"907";"Liechtenstein";2020-06-14;3;14;-0.0230810234541578;54
"908";"Liechtenstein";2020-06-15;3;20;-0.00492357436801881;147
"909";"Liechtenstein";2020-06-16;3;22;-0.0103439153439153;184
"910";"Liechtenstein";2020-06-17;3;22;0.0373507515100435;201
"911";"Liechtenstein";2020-06-18;3;20;-0.00415499533146592;168
"912";"Liechtenstein";2020-06-19;3;22;-0.0217039196631033;188
"913";"Liechtenstein";2020-06-20;3;21;0.0588803088803089;80
"914";"Liechtenstein";2020-06-21;3;21;-0.0278195488721805;101
"915";"Liechtenstein";2020-06-22;3;19;-0.00434020374318882;144
"916";"Liechtenstein";2020-06-23;3;22;0.0446200277027345;189
"917";"Liechtenstein";2020-06-24;3;20;0.0141694410674888;209
"918";"Liechtenstein";2020-06-25;3;22;0.0773993683084592;188
"919";"Liechtenstein";2020-06-26;3;20;-0.00806098382749326;185
"920";"Liechtenstein";2020-06-27;3;22;-0.0101734957548911;94
"921";"Liechtenstein";2020-06-28;3;18;0.0204575685022612;79
"922";"Liechtenstein";2020-06-29;3;22;-0.0626501035196687;150
"923";"Liechtenstein";2020-06-30;3;20;0.00098558737112954;176
"924";"Liechtenstein";2020-07-01;3;19;0.00645525242840679;201
"925";"Liechtenstein";2020-07-02;3;20;-0.00719933661110132;197
"926";"Liechtenstein";2020-07-03;3;20;-0.0188148943788042;178
"927";"Liechtenstein";2020-07-04;3;18;0.0276147959183673;93
"928";"Liechtenstein";2020-07-05;3;21;-0.014964964964965;93
"929";"Liechtenstein";2020-07-06;3;22;-0.00307108350586611;150
"930";"Liechtenstein";2020-07-07;3;20;-0.00919024614676789;177
"931";"Liechtenstein";2020-07-08;3;20;0.0201763951134228;177
"932";"Liechtenstein";2020-07-09;3;20;0.00948121027908262;171
"933";"Liechtenstein";2020-07-10;3;22;0.0206145183008936;161
"934";"Liechtenstein";2020-07-11;3;16;-0.0424114473375557;86
"935";"Liechtenstein";2020-07-12;3;20;-0.0603411513859275;88
"936";"Liechtenstein";2020-07-13;3;20;-0.0185211038622052;138
"937";"Liechtenstein";2020-07-14;3;22;-0.0363627825166287;140
"938";"Liechtenstein";2020-07-15;3;19;0.0118818481023205;165
"939";"Liechtenstein";2020-07-16;3;20;0.0808634093746453;155
"940";"Liechtenstein";2020-07-17;3;20;-0.0120634920634921;147
"941";"Liechtenstein";2020-07-18;3;17;-0.0385117951416294;78
"942";"Liechtenstein";2020-07-19;3;19;-0.0438463308028525;87
"943";"Liechtenstein";2020-07-20;3;19;0.0169478123352662;116
"944";"Liechtenstein";2020-07-21;3;22;-0.0203953672457609;227
"945";"Liechtenstein";2020-07-22;3;18;-0.0610976594027441;148
"946";"Liechtenstein";2020-07-23;3;22;0.0100779967159277;164
"947";"Liechtenstein";2020-07-24;3;22;0.026046626984127;140
"948";"Liechtenstein";2020-07-25;3;19;-0.0790794979079498;98
"949";"Liechtenstein";2020-07-26;3;22;0.00504861630516081;82
"950";"Liechtenstein";2020-07-27;3;20;0.00288270288270288;168
"951";"Liechtenstein";2020-07-28;3;19;-0.0503823427181091;150
"952";"Liechtenstein";2020-07-29;3;19;-0.0389773007648655;171
"953";"Liechtenstein";2020-07-30;3;20;0.0141634464436662;167
"954";"Liechtenstein";2020-07-31;3;22;-0.0177646786870088;190
"955";"Liechtenstein";2020-08-01;3;18;-0.0748419721871049;88
"956";"Liechtenstein";2020-08-02;3;17;-0.127351916376307;56
"957";"Liechtenstein";2020-08-03;3;22;-0.00580427802650025;156
"958";"Liechtenstein";2020-08-04;3;20;-0.0442214797397724;138
"959";"Liechtenstein";2020-08-05;3;20;0.0532635232635233;157
"960";"Liechtenstein";2020-08-06;3;20;-0.013142207586652;153
"961";"Liechtenstein";2020-08-07;3;20;0.0126884422110553;175
"962";"Liechtenstein";2020-08-08;3;19;0.0094023644452829;94
"963";"Liechtenstein";2020-08-09;3;20;-0.0234560490863012;113
"964";"Liechtenstein";2020-08-10;3;22;-0.0297479584111975;176
"965";"Liechtenstein";2020-08-11;3;22;0.0419257510166601;169
"966";"Liechtenstein";2020-08-12;3;19;-0.0338304949922262;192
"967";"Liechtenstein";2020-08-13;3;18;0.0513446637044253;170
"968";"Liechtenstein";2020-08-14;3;19;0.0475515143656737;160
"969";"Liechtenstein";2020-08-15;3;18;0.0376056680654382;121
"970";"Liechtenstein";2020-08-16;3;20;-0.0163399061777821;96
"971";"Liechtenstein";2020-08-17;3;20;0.0444005053001593;126
"972";"Liechtenstein";2020-08-18;3;4;-0.0542328042328042;9
"973";"Liechtenstein";2020-08-19;3;7;-0.170927318295739;14
"974";"Liechtenstein";2020-08-20;3;10;-0.00437580437580438;21
"975";"Liechtenstein";2020-08-21;3;15;0.0639102235876429;63
"976";"Liechtenstein";2020-08-22;3;13;0.00810322363720422;67
"977";"Liechtenstein";2020-08-23;3;20;0.026547311815169;96
"978";"Liechtenstein";2020-08-24;3;22;0.00812247861428189;145
"979";"Liechtenstein";2020-08-25;3;22;0.00480117394179894;189
"980";"Liechtenstein";2020-08-26;3;21;-0.0447357311719014;163
"981";"Liechtenstein";2020-08-27;3;22;-0.0259610121679087;180
"982";"Liechtenstein";2020-08-28;3;22;-0.014033280516797;157
"983";"Liechtenstein";2020-08-29;3;19;0.0137917407626951;107
"984";"Liechtenstein";2020-08-30;3;20;-0.0716863787553443;142
"985";"Liechtenstein";2020-08-31;3;20;0.0533392304290137;151
"986";"Liechtenstein";2020-09-01;3;20;0.0118913981906108;165
"987";"Liechtenstein";2020-09-02;3;22;0.0278089298223526;215
"988";"Liechtenstein";2020-09-03;3;22;0.01538031697485;185
"989";"Liechtenstein";2020-09-04;3;22;-0.0231148762764688;189
"990";"Liechtenstein";2020-09-05;3;15;-0.0998469387755102;126
"991";"Liechtenstein";2020-09-06;3;18;-0.0862454693163354;111
"992";"Liechtenstein";2020-09-07;3;22;-0.0227464686180283;146
"993";"Liechtenstein";2020-09-08;3;19;0.0229604434366339;136
"994";"Liechtenstein";2020-09-09;3;20;-0.015203149707942;148
"995";"Liechtenstein";2020-09-10;3;20;0.095066019009681;197
"996";"Liechtenstein";2020-09-11;3;20;0.0045475159760874;179
"997";"Liechtenstein";2020-09-12;3;19;-0.00642917251913792;120
"998";"Liechtenstein";2020-09-13;3;19;0.0320722755505364;123
"999";"Liechtenstein";2020-09-14;3;22;0.0632078918523931;186
"1000";"Liechtenstein";2020-09-15;3;20;0.0721931589537223;148
"1001";"Liechtenstein";2020-09-16;3;20;0.0675148742882733;204
"1002";"Liechtenstein";2020-09-17;3;20;-0.000820478426112229;167
"1003";"Liechtenstein";2020-09-18;3;22;0.0300038675693126;169
"1004";"Liechtenstein";2020-09-19;3;19;0.015576560536238;104
"1005";"Liechtenstein";2020-09-20;3;19;0.0242233050396316;115
"1006";"Liechtenstein";2020-09-21;3;20;0.0141167382803071;139
"1007";"Liechtenstein";2020-09-22;3;17;0.0100018037518038;167
"1008";"Liechtenstein";2020-09-23;2;15;0.0173256068825689;157
"1009";"Liechtenstein";2020-09-24;2;15;0.0459634641452823;186
"1010";"Liechtenstein";2020-09-25;3;17;0.00330729557858896;168
"1011";"Liechtenstein";2020-09-26;2;13;-0.0300960819285427;101
"1012";"Liechtenstein";2020-09-27;2;11;-0.0398885941846946;140
"1013";"Liechtenstein";2020-09-28;2;15;0.0647251175148171;132
"1014";"Liechtenstein";2020-09-29;2;15;0.0357842345977939;160
"1015";"Liechtenstein";2020-09-30;2;15;0.0516214828192544;190
"1016";"Liechtenstein";2020-10-01;3;17;0.0137087030787818;194
"1017";"Liechtenstein";2020-10-02;2;14;0.0255415709119413;171
"1018";"Liechtenstein";2020-10-03;3;15;0.0353667459301262;105
"1019";"Liechtenstein";2020-10-04;3;13;-0.071498885749586;120
"1020";"Liechtenstein";2020-10-05;2;15;4.7447844058015e-05;161
"1021";"Liechtenstein";2020-10-06;2;15;-0.0662825142771667;195
"1022";"Liechtenstein";2020-10-07;2;15;0.0172230404189167;219
"1023";"Liechtenstein";2020-10-08;3;17;0.020865181703332;191
"1024";"Liechtenstein";2020-10-09;2;15;-0.0313371080139373;173
"1025";"Liechtenstein";2020-10-10;2;12;-0.0209435626102293;117
"1026";"Liechtenstein";2020-10-11;2;13;0.0488284202569917;95
"1027";"Liechtenstein";2020-10-12;3;17;-0.00439482292930569;175
"1028";"Liechtenstein";2020-10-13;2;15;-0.0284388895674162;157
"1029";"Liechtenstein";2020-10-14;2;15;-0.0124677321909156;154
"1030";"Liechtenstein";2020-10-15;2;14;0.0352764434956216;92
"1031";"Liechtenstein";2020-10-16;3;5;0.0123346560846561;25
"1032";"Liechtenstein";2020-10-17;2;5;0.0487012987012987;22
"1033";"Liechtenstein";2020-10-18;2;8;-0.147012987012987;55
"1034";"Liechtenstein";2020-10-19;2;14;0.0189153439153439;130
"1035";"Liechtenstein";2020-10-20;2;15;0.015376056964842;162
"1036";"Liechtenstein";2020-10-21;2;15;0.0113433342316176;187
"1037";"Liechtenstein";2020-10-22;2;14;-0.00419135488967891;187
"1038";"Liechtenstein";2020-10-23;2;15;0.0128815628815629;159
"1039";"Liechtenstein";2020-10-24;2;14;-0.00625190644875684;129
"1040";"Liechtenstein";2020-10-25;2;15;-0.0548371191228334;132
"1041";"Liechtenstein";2020-10-26;2;15;0.0296482494324221;145
"1042";"Liechtenstein";2020-10-27;3;17;-0.00337431163877445;195
"1043";"Liechtenstein";2020-10-28;2;15;0.118407960199005;190
"1044";"Liechtenstein";2020-10-29;3;17;0.0489973262032086;184
"1045";"Liechtenstein";2020-10-30;2;15;-0.00613196109063878;197
"1046";"Liechtenstein";2020-10-31;2;14;0.00657644824311491;115
"1047";"Liechtenstein";2020-11-01;2;11;-0.0853861842688658;90
"1048";"Liechtenstein";2020-11-02;2;15;-0.0224618107711633;135
"1049";"Liechtenstein";2020-11-03;2;15;-0.0234858362125355;180
"1050";"Liechtenstein";2020-11-04;2;15;0.0358285430416578;167
"1051";"Liechtenstein";2020-11-05;2;15;0.0201673964604999;181
"1052";"Liechtenstein";2020-11-06;2;14;0.0641595061534639;180
"1053";"Liechtenstein";2020-11-07;2;13;0.0216954943412343;114
"1054";"Liechtenstein";2020-11-08;3;14;-0.0460916442048517;112
"1055";"Liechtenstein";2020-11-09;2;15;-0.00849937733499377;152
"1056";"Liechtenstein";2020-11-10;2;15;0.00260427403284546;156
"1057";"Liechtenstein";2020-11-11;3;16;0.0340734319842955;183
"1058";"Liechtenstein";2020-11-12;3;16;-0.0798558286019101;160
"1059";"Liechtenstein";2020-11-13;3;16;0.0482929546087441;157
"1060";"Liechtenstein";2020-11-14;3;13;-0.00623973727422003;99
"1061";"Liechtenstein";2020-11-15;2;14;-0.0821048632218845;96
"1062";"Liechtenstein";2020-11-16;2;14;0.0337905172856629;151
"1063";"Liechtenstein";2020-11-17;3;16;-0.0126559430907257;168
"1064";"Liechtenstein";2020-11-18;3;16;-0.0226361741513257;146
"1065";"Liechtenstein";2020-11-19;3;16;0.00641666666666667;157
"1066";"Liechtenstein";2020-11-20;2;14;0.0568487943882266;156
"1067";"Liechtenstein";2020-11-21;3;16;-0.0339918694569857;125
"1068";"Liechtenstein";2020-11-22;3;15;-0.00840935511594194;92
"1069";"Liechtenstein";2020-11-23;3;20;-0.0129072681704261;138
"1070";"Liechtenstein";2020-11-24;3;20;0.0450204583428268;140
"1071";"Liechtenstein";2020-11-25;3;22;0.0768797743374015;164
"1072";"Liechtenstein";2020-11-26;3;20;0.0453627775380041;150
"1073";"Liechtenstein";2020-11-27;3;19;0.0149468134522482;157
"1074";"Liechtenstein";2020-11-28;3;17;0.0116835805360396;116
"1075";"Liechtenstein";2020-11-29;3;20;-0.0267470293193766;135
"1076";"Liechtenstein";2020-11-30;3;20;-0.00622489959839357;149
"1077";"Liechtenstein";2020-12-01;3;20;0.0127906853316689;157
"1078";"Liechtenstein";2020-12-02;3;22;-0.00782366634901197;185
"1079";"Liechtenstein";2020-12-03;3;22;0.0622301551406029;173
"1080";"Liechtenstein";2020-12-04;3;20;0.0312779857358171;176
"1081";"Liechtenstein";2020-12-05;3;18;-0.0132153499969592;102
"1082";"Liechtenstein";2020-12-06;3;17;0.00606670628222352;93
"1083";"Liechtenstein";2020-12-07;3;20;-0.00904185100613672;165
"1084";"Liechtenstein";2020-12-08;3;22;0.0313721001221001;207
"1085";"Liechtenstein";2020-12-09;3;22;0.0236282504954704;208
"1086";"Liechtenstein";2020-12-10;3;22;0.000342285919208999;136
"1087";"Liechtenstein";2020-12-11;3;22;0.0222584785398856;171
"1088";"Liechtenstein";2020-12-12;3;17;-0.0218664567755477;119
"1089";"Liechtenstein";2020-12-13;3;19;-0.0713616132970972;118
"1090";"Liechtenstein";2020-12-14;3;22;0.0177537149611618;148
"1091";"Liechtenstein";2020-12-15;3;22;0.0351196162225574;159
"1092";"Liechtenstein";2020-12-16;3;20;0.0521668196186397;215
"1093";"Liechtenstein";2020-12-17;3;20;0.0507603507603508;171
"1094";"Liechtenstein";2020-12-18;3;21;0.0236097236097236;178
"1095";"Liechtenstein";2020-12-19;3;18;0.0495878193952114;138
"1096";"Liechtenstein";2020-12-20;3;13;0.0317602753149628;108
"1097";"Liechtenstein";2020-12-21;3;21;0.0380567931662822;180
"1098";"Liechtenstein";2020-12-22;3;20;0.00588420318757397;189
"1099";"Liechtenstein";2020-12-23;3;22;0.0295031791125541;153
"1100";"Liechtenstein";2020-12-24;3;17;0.0133097621332915;108
"1101";"Liechtenstein";2020-12-25;3;14;-0.0267055729081046;64
"1102";"Liechtenstein";2020-12-26;3;14;-0.0881559861151698;61
"1103";"Liechtenstein";2020-12-27;3;16;-0.0958554152703089;75
"1104";"Liechtenstein";2020-12-28;3;20;-0.0339159522953989;108
"1105";"Liechtenstein";2020-12-29;3;22;-0.00150679926929793;129
"1106";"Liechtenstein";2020-12-30;3;22;0.00503068106901973;130
"1107";"Liechtenstein";2020-12-31;3;17;-0.0508735434661361;99
"1108";"Liechtenstein";2021-01-01;1;1;-1;1
"1109";"Liechtenstein";2021-01-10;2;2;1;4
"1110";"Liechtenstein";2021-01-13;2;2;-1;2
"1111";"Liechtenstein";2021-01-18;2;2;-0.166666666666667;4
"1112";"Liechtenstein";2021-01-31;2;2;0.2;2
"1113";"Liechtenstein";2021-02-01;2;2;NA;2
"1114";"Liechtenstein";2021-02-02;2;2;-1;2
"1115";"Liechtenstein";2021-02-22;1;1;1;1
"1116";"Liechtenstein";2021-02-23;1;1;1;1
"1117";"Liechtenstein";2021-02-24;1;1;-0.0476190476190476;2
"1118";"Liechtenstein";2021-02-25;3;5;0.0241702741702742;6
"1119";"Liechtenstein";2021-02-26;1;2;-0.555555555555556;2
"1120";"Liechtenstein";2021-02-27;1;2;0.8;2
"1121";"Liechtenstein";2021-02-28;3;5;0.352380952380952;11
"1122";"Liechtenstein";2021-03-01;3;3;-0.158974358974359;13
"1123";"Liechtenstein";2021-03-02;3;4;-0.101700680272109;17
"1124";"Liechtenstein";2021-03-03;3;5;-0.206140350877193;19
"1125";"Liechtenstein";2021-03-04;1;3;0.75;4
"1126";"Liechtenstein";2021-03-05;1;3;0.18452380952381;9
"1127";"Liechtenstein";2021-03-06;3;3;-0.666666666666667;3
"1128";"Liechtenstein";2021-03-07;2;3;-0.276190476190476;3
"1129";"Liechtenstein";2021-03-08;1;4;0.204761904761905;7
"1130";"Liechtenstein";2021-03-09;3;7;0.117460317460317;24
"1131";"Liechtenstein";2021-03-10;3;5;-0.27891156462585;14
"1132";"Österreich";2019-07-21;2;2;0.333333333333333;2
"1133";"Österreich";2019-07-22;1;2;-0.0555555555555556;1
"1134";"Österreich";2019-07-23;1;1;0.2;1
"1135";"Österreich";2019-07-24;2;2;0.633333333333333;2
"1136";"Österreich";2019-07-26;1;1;0.6;1
"1137";"Österreich";2019-08-01;1;1;0.17020202020202;50
"1138";"Österreich";2019-08-03;1;1;0.444444444444444;3
"1139";"Österreich";2019-08-05;1;1;1;3
"1140";"Österreich";2019-08-06;1;1;0.333333333333333;3
"1141";"Österreich";2019-08-07;1;1;-0.111111111111111;3
"1142";"Österreich";2019-08-08;2;2;0.388888888888889;5
"1143";"Österreich";2019-08-09;1;1;-0.5;4
"1144";"Österreich";2019-08-10;1;1;NA;3
"1145";"Österreich";2019-08-11;9;92;0.0416023936008262;2391
"1146";"Österreich";2019-08-12;11;93;-0.053458768057547;1902
"1147";"Österreich";2019-08-13;11;101;-0.0415284848351781;788
"1148";"Österreich";2019-08-14;13;104;-0.0161983398171695;884
"1149";"Österreich";2019-08-15;11;97;-0.00651120090658134;547
"1150";"Österreich";2019-08-16;10;96;-0.0588051427157572;674
"1151";"Österreich";2019-08-17;11;99;-0.0375939918193439;668
"1152";"Österreich";2019-08-18;9;83;-0.100934750130931;402
"1153";"Österreich";2019-08-19;12;98;0.00819428162399249;774
"1154";"Österreich";2019-08-20;11;96;-0.00965054099236273;786
"1155";"Österreich";2019-08-21;12;104;0.0184381401753917;888
"1156";"Österreich";2019-08-22;11;102;0.00623460824210289;735
"1157";"Österreich";2019-08-23;11;99;-0.0549755077850811;752
"1158";"Österreich";2019-08-24;11;97;-0.0029571716424048;633
"1159";"Österreich";2019-08-25;9;83;-0.0362274977254793;446
"1160";"Österreich";2019-08-26;11;90;0.0227297683673523;715
"1161";"Österreich";2019-08-27;11;93;0.0182482836400747;828
"1162";"Österreich";2019-08-28;12;101;-0.00259936195158867;961
"1163";"Österreich";2019-08-29;11;102;0.00381313097512854;629
"1164";"Österreich";2019-08-30;11;103;-0.00394813648048398;846
"1165";"Österreich";2019-08-31;11;93;0.0058860206111515;594
"1166";"Österreich";2019-09-01;10;92;0.00747204611773695;552
"1167";"Österreich";2019-09-02;11;96;0.0106786306891904;768
"1168";"Österreich";2019-09-03;11;97;-0.0232670678603693;819
"1169";"Österreich";2019-09-04;12;104;0.0225962651888578;911
"1170";"Österreich";2019-09-05;11;103;0.033346069372172;842
"1171";"Österreich";2019-09-06;11;99;0.0405142257791264;712
"1172";"Österreich";2019-09-07;11;102;-0.0237170231848788;635
"1173";"Österreich";2019-09-08;10;87;0.0165595388793983;454
"1174";"Österreich";2019-09-09;11;92;0.0538080923326825;735
"1175";"Österreich";2019-09-10;11;97;0.02014016367119;865
"1176";"Österreich";2019-09-11;12;105;0.045445708175367;888
"1177";"Österreich";2019-09-12;11;103;-0.00531853870461465;748
"1178";"Österreich";2019-09-13;11;102;-0.00718936168174747;783
"1179";"Österreich";2019-09-14;11;101;0.0152673421064942;640
"1180";"Österreich";2019-09-15;9;86;-0.0174621152195903;433
"1181";"Österreich";2019-09-16;11;100;0.0283454152684922;812
"1182";"Österreich";2019-09-17;11;95;0.0521971209096958;810
"1183";"Österreich";2019-09-18;13;105;0.0221870083939049;847
"1184";"Österreich";2019-09-19;11;104;0.0247529801746669;793
"1185";"Österreich";2019-09-20;11;101;0.0604760587811435;657
"1186";"Österreich";2019-09-21;11;101;0.00769363500175514;690
"1187";"Österreich";2019-09-22;9;91;-0.0147492063492064;457
"1188";"Österreich";2019-09-23;11;97;-0.0232451607831547;815
"1189";"Österreich";2019-09-24;11;99;-0.00433646508858373;740
"1190";"Österreich";2019-09-25;12;104;0.0311467729696009;940
"1191";"Österreich";2019-09-26;11;99;0.00103622145291411;791
"1192";"Österreich";2019-09-27;11;102;0.0289595236528051;796
"1193";"Österreich";2019-09-28;11;95;0.0137566834037422;499
"1194";"Österreich";2019-09-29;10;87;-0.0337075590559911;632
"1195";"Österreich";2019-09-30;11;103;0.0221989617346573;813
"1196";"Österreich";2019-10-01;11;100;0.0343658767455559;859
"1197";"Österreich";2019-10-02;12;96;0.0580824379124225;504
"1198";"Österreich";2019-10-03;12;102;-0.0442936953815278;966
"1199";"Österreich";2019-10-04;11;103;0.0422629143244815;809
"1200";"Österreich";2019-10-05;11;99;-0.0177488670639356;700
"1201";"Österreich";2019-10-06;9;81;-0.0211715151879086;477
"1202";"Österreich";2019-10-07;11;96;0.0161415285780611;692
"1203";"Österreich";2019-10-08;11;94;-0.00990986585926826;811
"1204";"Österreich";2019-10-09;12;103;0.038048942262314;940
"1205";"Österreich";2019-10-10;10;96;0.0385801168193195;678
"1206";"Österreich";2019-10-11;11;100;0.010285684890428;805
"1207";"Österreich";2019-10-12;11;90;0.0293893213704534;555
"1208";"Österreich";2019-10-13;9;78;-0.0574935553451178;282
"1209";"Österreich";2019-10-14;11;100;0.0326216171512881;1055
"1210";"Österreich";2019-10-15;11;97;0.0254339698242137;816
"1211";"Österreich";2019-10-16;12;101;0.0436511785172499;1930
"1212";"Österreich";2019-10-17;11;100;0.0102959435572827;824
"1213";"Österreich";2019-10-18;11;100;0.0142999307162397;832
"1214";"Österreich";2019-10-19;11;95;0.0590854057742103;897
"1215";"Österreich";2019-10-20;11;86;-0.0222512624460676;473
"1216";"Österreich";2019-10-21;11;97;0.0383172723524318;1353
"1217";"Österreich";2019-10-22;11;100;0.037873167490037;999
"1218";"Österreich";2019-10-23;12;102;0.0289737908124111;850
